col.0: MtotZAMS/Msun  col.1:num mergers
430526789.57950795 6173
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_44518 93.663 39.7245 26.4869 24.95 51.436899999999994 10370.9033 38.702 0.0097207 0.0 0.0 1.0 1.0 1.627 -0.0 0.0 2.52 0.0 0.0 3.915 6.43 False
0_45359 103.5606 34.0658 26.4884 23.6793 50.167699999999996 706.3329 19.244 0.0099666 0.0 0.0 1.0 1.0 1.951 -0.0 -0.0 3.71 -0.0 -0.0 3.832 6.633 False
0_52910 74.9679 27.0058 21.6801 19.3566 41.036699999999996 6880.0562 29.391 0.012184 0.0 0.0 1.0 1.0 2.109 -0.0 -0.0 3.321 -0.0 -0.0 4.207 7.363 False
0_53033 86.8919 31.2649 23.324 21.9978 45.3218 1124.0264 20.066 0.011032 0.0 0.0 1.0 1.0 2.064 0.0 -0.0 3.725 0.0 0.0 4.019 6.913 False
0_57552 46.4143 11.8311 12.1896 8.1118 20.3014 4064.7397 15.25 0.13131 13.176 18.6388 1.0 1.0 13.01 2.397 0.6544 55.72 5.777 -1.744 5.293 10.25 False
0_58677 48.5976 15.8859 13.333 11.0441 24.3771 1054.1992 12.428 0.073359 2.2512 5.9388 1.0 1.0 6.845 -0.4577 -0.2203 31.31 -1.466 -0.9692 5.155 9.435 False
0_66024 85.5314 34.299 24.3509 22.6337 46.9846 7175.188 32.899 0.010642 0.0 0.0 1.0 1.0 1.821 0.0 -0.0 2.878 0.0 -0.0 4.024 6.766 False
0_67393 61.8791 22.4727 18.0602 16.5115 34.5717 11397.8545 29.426 0.014463 0.0 0.0 1.0 1.0 2.259 0.0 -0.0 3.576 0.0 -0.0 4.545 8.048 False
0_72438 69.2889 26.3458 19.7357 18.687 38.422700000000006 2403.1775 21.452 0.013013 0.0 0.0 1.0 1.0 2.271 0.0 -0.0 3.906 0.0 0.0 4.34 7.512 False
0_76897 104.1302 33.9358 27.106 23.5663 50.6723 1364.4496 22.885 0.0098673 0.0 0.0 1.0 1.0 1.937 0.0 -0.0 3.429 0.0 0.0 3.823 6.64 False
0_77800 144.262 50.6172 32.4477 31.3543 63.80199999999999 2074.1943 30.25 0.0078367 0.0 0.0 1.0 1.0 1.449 0.0 -0.0 2.527 -0.0 -0.0 3.587 5.891 False
0_78697 130.8488 45.7718 32.0499 29.2953 61.345200000000006 4946.2896 36.53 0.0081506 0.0 0.0 1.0 1.0 1.507 -0.0 0.0 2.409 0.0 0.0 3.637 6.053 False
0_83718 50.6538 16.3251 14.6083 11.9659 26.574199999999998 6700.4946 21.115 0.064817 0.0 6.6506 1.0 0.9999 2.907 0.0 0.0 16.79 -0.8266 2.872 5.031 9.247 False
0_88167 132.9268 43.8598 32.5238 28.6778 61.2016 7293.9468 40.255 0.0081697 0.0 0.0 1.0 1.0 1.838 0.0 -0.0 2.337 0.0 0.0 3.624 6.109 False
0_91845 145.726 43.6491 33.3359 29.0201 62.356 6213.9692 39.174 0.0080185 0.0 0.0 1.0 1.0 2.553 -0.0 -0.0 2.361 0.0 -0.0 3.572 6.088 False
0_93509 72.8408 29.9207 21.0967 20.0289 41.1256 6583.2158 29.127 0.012158 0.0 0.0 1.0 1.0 2.001 0.0 -0.0 3.236 0.0 0.0 4.251 7.196 False
0_94327 64.5617 24.9312 18.7926 17.5985 36.3911 5448.9185 25.316 0.01374 0.0 0.0 1.0 1.0 2.264 0.0 -0.0 3.714 0.0 0.0 4.462 7.747 False
0_98286 72.7625 25.2967 19.3948 18.8904 38.2852 368.057 13.325 0.01306 0.0 0.0 1.0 1.0 2.435 0.0 -0.0 4.896 0.0 -0.0 4.278 7.492 False
0_101716 52.4382 17.2319 15.1648 13.0564 28.2212 5917.2114 21.361 0.034315 0.0 3.2414 1.0 1.0 2.815 0.0 -0.0 10.94 1.315 -0.4657 4.937 9.025 False
0_105956 57.7157 15.3491 16.8042 13.2882 30.0924 13684.79 27.716 0.023138 0.0 2.5823 1.0 1.0 2.746 -0.0 0.0 9.001 0.6855 -0.002732 4.698 8.974 False
0_106686 82.703 26.8773 21.7129 19.7237 41.4366 382.8872 14.277 0.012067 0.0 0.0 1.0 1.0 2.335 0.0 -0.0 4.703 -0.0 -0.0 4.091 7.224 False
0_111599 108.3958 42.4243 28.9873 27.0732 56.060500000000005 5421.7915 34.96 0.0089189 0.0 0.0 1.0 1.0 1.596 0.0 -0.0 2.55 0.0 0.0 3.777 6.242 False
0_114181 61.4985 21.1067 17.8335 16.0139 33.8474 3322.9436 21.142 0.014772 0.0 0.0 1.0 1.0 2.568 0.0 0.0 4.3 0.0 -0.0 4.561 8.185 False
0_117945 54.9029 18.7266 15.9081 14.4661 30.374200000000002 3011.3533 19.022 0.016461 0.0 0.0 1.0 1.0 2.782 -0.0 -0.0 4.757 0.0 0.0 4.819 8.706 False
0_120563 132.6242 42.9409 30.3399 28.8121 59.152 273.0331 17.126 0.0084528 0.0 0.0 1.0 1.0 1.636 0.0 -0.0 3.518 -0.0 -0.0 3.645 6.161 False
0_133251 127.5753 39.0192 31.3872 26.5089 57.896100000000004 2856.9666 30.418 0.0086362 0.0 0.0 1.0 1.0 1.703 -0.0 -0.0 2.82 0.0 -0.0 3.656 6.311 False
0_138339 76.085 27.7432 20.8133 19.907 40.7203 1024.6631 18.092 0.012279 0.0 0.0 1.0 1.0 2.249 -0.0 -0.0 4.111 0.0 -0.0 4.2 7.274 False
0_144927 47.4618 12.1151 12.8637 8.4862 21.349899999999998 7177.1221 18.803 0.21446 2.062 21.6651 1.0 0.9999 8.741 -0.4146 -0.2616 40.44 -6.138 -2.783 5.223 10.11 False
0_145914 92.9022 35.779 24.9902 24.041 49.0312 1887.2926 24.247 0.010198 0.0 0.0 1.0 1.0 1.858 0.0 -0.0 3.227 0.0 0.0 3.937 6.622 False
0_151802 109.7239 40.8806 28.991 26.7118 55.702799999999996 4273.6353 32.744 0.0089762 0.0 0.0 1.0 1.0 1.646 -0.0 -0.0 2.66 0.0 -0.0 3.768 6.3 False
0_152757 48.0482 12.2467 13.2745 8.7427 22.0172 7857.7505 19.129 0.12212 4.6084 43.9799 1.0 0.9992 7.31 -0.9498 0.3959 45.64 14.64 -8.093 5.185 10.04 False
0_153345 83.8464 26.3953 23.2453 19.3486 42.593900000000005 2361.2876 23.03 0.011739 0.0 0.0 1.0 1.0 2.28 0.0 -0.0 3.804 0.0 -0.0 4.057 7.261 False
0_153929 70.6414 23.0672 18.2692 17.8969 36.1661 124.2386 9.631 0.013825 0.0 0.0 1.0 1.0 2.607 -0.0 -0.0 5.909 0.0 0.0 4.339 7.691 False
0_155822 88.8707 36.7222 24.7577 23.8175 48.575199999999995 4227.4971 29.477 0.010293 0.0 0.0 1.0 1.0 1.785 0.0 0.0 2.94 -0.0 -0.0 3.981 6.608 False
0_160778 79.4117 26.5575 23.0877 19.5824 42.670100000000005 12743.1934 35.413 0.011718 0.0 0.0 1.0 1.0 2.036 0.0 -0.0 3.039 0.0 0.0 4.119 7.328 False
0_161164 62.6435 21.0028 17.0453 16.1891 33.2344 433.6185 12.489 0.015045 0.0 0.0 1.0 1.0 2.773 0.0 -0.0 5.496 0.0 0.0 4.547 8.117 False
0_164348 49.2805 17.1147 14.0941 12.0838 26.1779 5000.7456 19.414 0.073742 2.2625 6.5417 1.0 1.0 3.685 -0.0684 -0.4126 15.54 -2.056 1.731 5.11 9.229 False
0_167451 91.4058 41.2088 26.0008 25.1657 51.1665 10619.2012 38.79 0.009772 0.0 0.0 1.0 1.0 1.591 0.0 0.0 2.49 -0.0 -0.0 3.942 6.376 False
0_172806 54.6438 17.6559 15.8636 13.99 29.8536 4165.0474 20.372 0.024765 0.0 1.7265 1.0 1.0 2.824 0.0 0.0 4.72 -0.4313 -0.01468 4.829 8.849 False
0_174133 83.2933 35.6944 23.9863 22.8103 46.7966 9287.5283 35.05 0.010685 0.0 0.0 1.0 1.0 1.757 0.0 0.0 2.763 -0.0 0.0 4.055 6.713 False
0_186412 70.8147 24.9926 19.6135 18.4058 38.0193 1037.4642 17.235 0.013151 0.0 0.0 1.0 1.0 2.416 0.0 -0.0 4.4 0.0 -0.0 4.312 7.572 False
0_188262 50.3624 18.3057 14.5132 13.2397 27.752899999999997 2895.3743 17.624 0.039927 0.0 4.3584 1.0 1.0 2.867 0.0 0.0 9.746 1.73 -1.045 5.048 9.001 False
0_188520 92.212 34.4643 25.3169 23.3631 48.68 3267.2883 27.659 0.010271 0.0 0.0 1.0 1.0 1.872 0.0 -0.0 3.094 0.0 0.0 3.941 6.698 False
0_190071 91.6576 31.6138 25.1582 22.1855 47.3437 3083.6238 26.682 0.010561 0.0 0.0 1.0 1.0 1.987 0.0 -0.0 3.264 0.0 0.0 3.948 6.854 False
0_197310 54.3529 19.4282 15.7506 14.6176 30.3682 4009.9092 20.443 0.016465 0.0 0.0 1.0 1.0 2.68 0.0 -0.0 4.545 0.0 -0.0 4.843 8.654 False
0_199497 55.6805 18.6584 15.591 14.5224 30.1134 718.5938 13.18 0.016604 0.0 0.0 1.0 1.0 2.982 -0.0 0.0 5.674 -0.0 -0.0 4.799 8.652 False
0_201438 80.3312 26.396 22.7727 19.4299 42.202600000000004 3939.876 26.017 0.011848 0.0 0.0 1.0 1.0 2.213 0.0 -0.0 3.555 -0.0 -0.0 4.11 7.316 False
0_202418 65.7126 21.0581 19.2263 16.4759 35.7022 10099.5811 29.196 0.014005 0.0 0.0 1.0 1.0 2.375 -0.0 -0.0 3.641 -0.0 -0.0 4.428 8.065 False
0_203840 27.4451 13.9052 4.0603 4.217 8.2773 11244.873 10.179 0.12323 31.5923 104.437 0.9817 0.9998 8.576 -3.029 0.8802 135.5 23.89 4.485 7.871 13.18 True
0_207036 95.4639 34.9062 26.0352 23.7339 49.769099999999995 3524.167 28.656 0.010046 0.0 0.0 1.0 1.0 1.847 0.0 0.0 3.024 0.0 0.0 3.903 6.648 False
0_210202 128.601 45.0263 31.9951 28.9115 60.9066 6124.6597 38.368 0.0082093 0.0 0.0 1.0 1.0 1.512 -0.0 0.0 2.372 0.0 -0.0 3.647 6.084 False
0_215757 70.1359 27.9423 20.4674 19.1012 39.5686 10613.6162 31.978 0.012636 0.0 0.0 1.0 1.0 2.013 0.0 0.0 3.175 0.0 0.0 4.312 7.388 False
0_223604 141.7906 48.2944 32.6414 30.5227 63.1641 3408.51 33.988 0.0079159 0.0 0.0 1.0 1.0 1.742 -0.0 -0.0 2.435 0.0 0.0 3.592 5.954 False
0_228648 70.2163 25.3552 20.3783 18.3606 38.7389 6036.2886 27.224 0.012907 0.0 0.0 1.0 1.0 2.214 0.0 0.0 3.536 0.0 0.0 4.312 7.578 False
0_229372 118.2098 43.0871 29.2597 28.2738 57.533500000000004 1236.3619 24.586 0.0086906 0.0 0.0 1.0 1.0 1.635 0.0 0.0 2.952 0.0 -0.0 3.717 6.19 False
0_234346 123.6814 40.6336 30.5857 27.2461 57.8318 2159.7019 28.364 0.0086458 0.0 0.0 1.0 1.0 1.673 0.0 0.0 2.851 -0.0 -0.0 3.68 6.261 False
0_243038 52.4391 17.0085 15.1612 12.944 28.1052 4626.5732 20.009 0.04389 0.0 2.8962 1.0 1.0 2.89 0.0 0.0 11.11 0.6874 -1.091 4.937 9.049 False
0_257478 48.8287 15.7235 13.7787 11.0279 24.806600000000003 12714.6465 23.764 0.10452 4.8777 4.3208 1.0 1.0 4.556 0.8882 -0.5826 19.99 -0.6075 -0.3862 5.137 9.459 False
0_259942 139.3152 41.7357 33.3574 28.0625 61.4199 12023.9824 45.841 0.0081407 0.0 0.0 1.0 1.0 2.681 -0.0 -0.0 2.234 0.0 -0.0 3.592 6.17 False
0_260804 69.9333 27.2489 20.2554 18.9097 39.1651 5256.4727 26.506 0.012766 0.0 0.0 1.0 1.0 2.149 -0.0 0.0 3.504 0.0 -0.0 4.319 7.438 False
0_264555 70.1406 22.5069 20.2147 17.2465 37.461200000000005 3844.7705 23.647 0.013347 0.0 0.0 1.0 1.0 2.447 0.0 0.0 3.958 0.0 0.0 4.316 7.81 False
0_265781 49.305 16.6724 13.6482 11.8039 25.4521 975.8243 12.585 0.063305 2.8556 4.5616 1.0 1.0 5.716 -0.03124 -0.6333 23.8 -1.764 -0.7936 5.115 9.271 False
0_265965 49.8239 16.5754 14.3464 11.8819 26.228299999999997 3660.0544 17.932 0.066452 0.0 10.242 1.0 1.0 3.02 -0.0 -0.0 19.05 4.038 -2.282 5.078 9.264 False
0_266878 93.9525 34.6044 26.3184 23.4205 49.7389 7587.2446 34.812 0.010052 0.0 0.0 1.0 1.0 1.792 0.0 -0.0 2.776 -0.0 0.0 3.914 6.677 False
0_276325 61.522 20.4866 17.784 15.7773 33.5613 2808.9438 20.139 0.014898 0.0 0.0 1.0 1.0 2.641 0.0 0.0 4.45 0.0 -0.0 4.562 8.244 False
0_276489 52.1849 17.2505 15.0762 13.0341 28.110300000000002 9497.1592 24.04 0.029781 0.0 3.2941 1.0 1.0 2.688 0.0 0.0 10.91 -0.03802 -1.129 4.95 9.038 False
0_277342 47.0404 13.6941 12.5886 9.3323 21.9209 5466.3984 17.379 0.097649 12.0501 14.7868 0.9997 1.0 9.979 0.8096 -2.355 41.63 -4.259 -2.142 5.25 9.898 False
0_280713 78.3188 25.2352 21.7815 18.6998 40.481300000000005 1808.5486 20.748 0.012351 0.0 0.0 1.0 1.0 2.369 -0.0 0.0 4.053 0.0 0.0 4.152 7.422 False
0_284148 48.1802 13.1477 13.335 9.3082 22.6432 10353.0469 20.867 0.081631 3.6598 24.0096 1.0 1.0 6.462 0.7149 0.4084 39.96 -7.988 -1.104 5.177 9.889 False
0_287869 82.6494 28.6799 23.8307 20.5679 44.3986 9459.3672 33.812 0.011262 0.0 0.0 1.0 1.0 1.986 0.0 0.0 3.024 -0.0 0.0 4.066 7.136 False
0_292825 138.4926 46.9912 32.1088 30.1078 62.2166 2260.9727 30.326 0.0080364 0.0 0.0 1.0 1.0 1.509 0.0 -0.0 2.594 -0.0 0.0 3.608 6.006 False
0_295546 27.0906 26.7093 4.1199 3.5802 7.700100000000001 461.5887 77.272 0.98575 104.6192 98.2287 0.941 -0.1518 49.66 -6.984 33.68 55.61 -30.07 -5.425 7.964 8.079 True
0_302945 51.9974 18.291 15.0262 13.6752 28.7014 6709.7954 22.354 0.029438 0.0 2.4627 1.0 1.0 2.67 0.0 0.0 6.386 0.5649 -0.9546 4.959 8.918 False
0_305546 98.6833 30.5996 27.5437 22.0318 49.575500000000005 8137.3638 35.275 0.010086 0.0 0.0 1.0 1.0 1.934 0.0 -0.0 2.9 0.0 0.0 3.861 6.856 False
0_308125 59.9751 23.754 17.4739 16.6719 34.1458 5204.4141 23.858 0.014643 0.0 0.0 1.0 1.0 2.337 0.0 -0.0 3.914 -0.0 0.0 4.612 7.987 False
0_309185 73.2459 27.5348 21.3253 19.2979 40.6232 11401.5469 33.208 0.012308 0.0 0.0 1.0 1.0 2.024 0.0 -0.0 3.12 -0.0 0.0 4.241 7.36 False
0_311295 59.8635 21.5302 17.4617 15.9786 33.4403 7711.2749 25.965 0.014952 0.0 0.0 1.0 1.0 2.402 0.0 0.0 3.869 0.0 0.0 4.616 8.205 False
0_316546 127.3259 43.4579 31.9263 28.3345 60.2608 6689.3809 38.922 0.0082973 0.0 0.0 1.0 1.0 1.538 0.0 0.0 2.388 -0.0 0.0 3.653 6.139 False
0_316911 68.9613 26.4352 20.0827 18.5391 38.6218 7541.0825 28.764 0.012946 0.0 0.0 1.0 1.0 2.138 0.0 0.0 3.406 -0.0 0.0 4.342 7.523 False
0_318602 96.1947 37.0377 26.7587 24.4178 51.176500000000004 7050.7905 34.913 0.0097701 0.0 0.0 1.0 1.0 1.725 0.0 -0.0 2.7 -0.0 0.0 3.889 6.539 False
0_322397 91.7285 31.1413 25.9513 22.0313 47.982600000000005 8823.7764 35.194 0.01042 0.0 0.0 1.0 1.0 1.895 0.0 0.0 2.873 0.0 0.0 3.94 6.886 False
0_322525 51.2421 17.0689 14.7975 12.6196 27.417099999999998 5203.2075 20.258 0.05532 0.0 13.3487 1.0 0.9998 2.879 0.0 0.0 12.82 3.878 4.742 4.999 9.112 False
0_329892 75.3656 24.7574 21.9985 18.6511 40.6496 12282.3203 33.828 0.0123 0.0 0.0 1.0 1.0 2.127 -0.0 0.0 3.186 0.0 0.0 4.195 7.525 False
0_330554 64.6738 21.2876 18.7645 16.3732 35.1377 3768.2126 22.433 0.01423 0.0 0.0 1.0 1.0 2.534 0.0 -0.0 4.153 -0.0 0.0 4.461 8.068 False
0_335466 28.7227 9.4514 4.1929 3.2003 7.3932 13132.0576 9.9453 0.20792 36.2818 124.6313 0.9529 0.9966 14.69 1.743 4.153 154.4 31.22 -14.96 7.56 14.43 True
0_337065 49.705 16.6545 14.3099 11.8934 26.2033 5089.7822 19.591 0.10154 0.0 15.1277 1.0 1.0 2.968 0.0 0.0 14.48 -5.59 0.9391 5.085 9.263 False
0_337111 62.8399 19.8802 18.3472 15.7543 34.1015 6386.9946 25.083 0.014662 0.0 0.0 1.0 1.0 2.539 -0.0 -0.0 4.016 0.0 -0.0 4.515 8.266 False
0_339628 59.4273 20.6831 17.3128 15.6418 32.9546 11930.1006 28.718 0.015172 0.0 0.0 1.0 1.0 2.36 -0.0 0.0 3.728 -0.0 -0.0 4.632 8.309 False
0_346725 119.0318 46.0108 30.8667 28.8261 59.692800000000005 6716.6172 38.71 0.0083762 0.0 0.0 1.0 1.0 1.494 0.0 0.0 2.348 -0.0 -0.0 3.7 6.072 False
0_347531 68.8851 24.474 19.1855 18.0386 37.2241 1100.8466 17.219 0.013432 0.0 0.0 1.0 1.0 2.448 0.0 0.0 4.444 -0.0 0.0 4.358 7.657 False
0_349702 49.4923 16.5178 13.3967 11.8074 25.204099999999997 551.9669 10.828 0.074108 6.1864 8.3575 1.0 1.0 6.663 -0.9581 -0.9695 24.09 -1.961 3.325 5.109 9.269 False
0_352156 94.0697 37.2204 26.6326 24.1664 50.799 11677.0811 39.511 0.0098427 0.0 0.0 1.0 1.0 1.681 0.0 -0.0 2.555 -0.0 0.0 3.91 6.55 False
0_352716 44.9314 14.8283 10.3191 9.4346 19.753700000000002 12854.041 20.109 0.096285 14.6206 29.5356 0.9999 0.9986 20.96 -1.203 1.102 38.48 4.055 -12.21 5.415 9.863 True
0_356101 92.323 32.2243 26.1252 22.4448 48.57 9444.9141 36.15 0.010294 0.0 0.0 1.0 1.0 1.849 0.0 0.0 2.802 0.0 -0.0 3.932 6.819 False
0_356305 57.4401 21.063 16.6621 15.5275 32.1896 3357.1804 20.422 0.015533 0.0 0.0 1.0 1.0 2.586 0.0 -0.0 4.408 -0.0 -0.0 4.71 8.339 False
0_360317 123.3936 42.542 31.8918 27.7527 59.6445 10884.6016 43.743 0.008383 0.0 0.0 1.0 1.0 1.526 0.0 0.0 2.285 0.0 0.0 3.671 6.184 False
0_367720 65.245 21.8731 18.9887 16.6711 35.659800000000004 5127.0244 24.53 0.014021 0.0 0.0 1.0 1.0 2.442 0.0 -0.0 3.931 0.0 0.0 4.443 7.998 False
0_374184 58.0105 20.3307 16.8879 15.3761 32.263999999999996 6842.9966 24.514 0.015497 0.0 0.0 1.0 1.0 2.504 -0.0 0.0 4.063 0.0 0.0 4.686 8.397 False
0_375632 134.4361 46.1869 32.984 29.3561 62.34010000000001 12628.2559 46.989 0.0080205 0.0 0.0 1.0 1.0 2.208 -0.0 -0.0 2.134 -0.0 -0.0 3.614 6.023 False
0_377477 57.916 18.537 16.8598 14.7863 31.6461 7416.231 24.651 0.0158 0.0 0.0 1.0 1.0 2.618 0.0 0.0 4.164 -0.0 -0.0 4.69 8.596 False
0_391215 66.4301 25.2181 19.4198 17.8684 37.2882 12932.3643 32.17 0.013409 0.0 0.0 1.0 1.0 2.098 0.0 0.0 3.283 0.0 -0.0 4.407 7.681 False
0_394170 144.2216 49.0278 33.5629 30.4419 64.0048 11894.3926 47.209 0.0078119 0.0 0.0 1.0 1.0 2.62 0.0 -0.0 2.083 0.0 0.0 3.574 5.911 False
0_394305 67.3558 25.4652 19.5784 18.0641 37.6425 5589.0303 26.132 0.013283 0.0 0.0 1.0 1.0 2.23 -0.0 -0.0 3.62 0.0 0.0 4.384 7.634 False
0_394534 88.7988 29.4055 24.0135 21.0748 45.088300000000004 1566.9148 21.71 0.011089 0.0 0.0 1.0 1.0 2.138 -0.0 0.0 3.716 -0.0 0.0 3.99 7.006 False
0_397810 63.7457 20.7903 18.5908 16.138 34.72880000000001 5679.811 24.681 0.014397 0.0 0.0 1.0 1.0 2.499 0.0 -0.0 3.992 -0.0 0.0 4.487 8.147 False
0_398494 87.6839 38.813 25.2018 24.0832 49.285 12588.3311 39.393 0.010145 0.0 0.0 1.0 1.0 1.635 0.0 -0.0 2.533 -0.0 0.0 3.99 6.518 False
0_399002 58.9032 20.1532 17.1032 15.4252 32.528400000000005 3467.8826 20.743 0.015371 0.0 0.0 1.0 1.0 2.637 0.0 -0.0 4.419 0.0 0.0 4.654 8.376 False
0_403904 85.1199 29.9029 23.6774 21.1792 44.8566 2947.0803 25.34 0.011147 0.0 0.0 1.0 1.0 2.066 -0.0 -0.0 3.418 0.0 0.0 4.036 7.021 False
0_405181 68.4941 23.6307 19.1339 17.6253 36.7592 1164.8822 17.299 0.013602 0.0 0.0 1.0 1.0 2.504 -0.0 -0.0 4.506 0.0 0.0 4.367 7.737 False
0_406227 68.1393 25.8346 19.7653 18.292 38.0573 5054.7852 25.681 0.013138 0.0 0.0 1.0 1.0 2.222 0.0 -0.0 3.627 0.0 0.0 4.364 7.585 False
0_408051 55.0159 19.3239 15.8704 14.7029 30.5733 2045.5077 17.354 0.016354 0.0 0.0 1.0 1.0 2.794 0.0 -0.0 4.92 0.0 0.0 4.816 8.627 False
0_408124 53.894 18.4576 15.0454 14.3244 29.3698 614.7331 12.434 0.017024 0.0 0.0 1.0 1.0 3.013 0.0 0.0 5.853 -0.0 -0.0 4.881 8.758 False
0_409651 56.1426 20.8265 16.2981 15.2892 31.5873 4452.6851 21.625 0.015829 0.0 0.0 1.0 1.0 2.554 0.0 0.0 4.31 -0.0 -0.0 4.763 8.419 False
0_418415 58.5158 22.0742 17.0482 15.946 32.9942 11247.9541 28.324 0.015154 0.0 0.0 1.0 1.0 2.263 0.0 0.0 3.69 0.0 0.0 4.666 8.202 False
0_421034 85.9563 35.413 24.3472 23.0548 47.402 6182.7939 31.884 0.010548 0.0 0.0 1.0 1.0 1.799 0.0 -0.0 2.884 0.0 -0.0 4.018 6.701 False
0_426614 48.815 16.2012 13.7709 11.3439 25.1148 8097.5117 21.245 0.063131 3.532 9.4783 1.0 1.0 4.418 0.2242 -0.7654 22.48 3.664 -0.9922 5.137 9.389 False
0_429190 49.4497 16.5346 14.2191 11.7306 25.9497 7240.7124 21.428 0.13348 2.3388 18.5538 1.0 1.0 2.518 0.1498 0.1646 11.9 -4.352 -1.611 5.1 9.297 False
0_431613 60.5274 19.1792 17.5599 15.1809 32.7408 3292.7539 20.562 0.015271 0.0 0.0 1.0 1.0 2.723 -0.0 0.0 4.513 0.0 -0.0 4.595 8.417 False
0_434657 76.3229 30.5277 22.1564 20.5731 42.7295 8854.6152 32.336 0.011702 0.0 0.0 1.0 1.0 1.938 -0.0 0.0 3.045 -0.0 0.0 4.177 7.103 False
