col.0: MtotZAMS/Msun  col.1:num mergers
430509781.0324014 817
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_3065450 117.7623 35.0098 25.3018 21.2581 46.5599 7959.1802 33.504 0.010739 0.0 0.0 1.0 1.0 1.705 0.0 -0.0 3.004 0.0 0.0 3.735 6.52 False
0_3072918 37.7183 19.3614 24.3423 8.1082 32.450500000000005 6573.5825 1136.4 0.99518 0.0 75.8595 1.0 -0.9536 0.3444 2.523e-06 0.0 29.4 -7.7 0.3205 6.005 10.8 False
0_3076203 34.4253 19.1366 20.1018 4.7841 24.8859 2171.8899 373.94 0.99095 3.6967 106.112 0.9998 0.5689 0.08234 0.476 -0.6672 53.27 -6.675 -1.23 6.427 10.99 True
0_3119911 75.3859 23.0283 19.0477 15.7907 34.8384 11996.5674 29.937 0.014352 0.0 0.0 1.0 1.0 2.198 -0.0 0.0 3.696 0.0 0.0 4.206 7.663 False
0_3132925 80.697 26.7551 19.9564 17.1263 37.0827 9110.5908 29.256 0.013483 0.0 0.0 1.0 1.0 2.051 0.0 0.0 3.567 0.0 -0.0 4.113 7.29 False
0_3144572 69.9217 22.6716 17.7894 15.2683 33.0577 7455.8242 25.496 0.015125 0.0 0.0 1.0 1.0 2.3 0.0 0.0 4.047 0.0 0.0 4.325 7.804 False
0_3187002 67.0979 21.1717 17.2377 14.6499 31.8876 11523.2773 27.743 0.01568 0.0 0.0 1.0 1.0 2.317 0.0 0.0 3.968 0.0 -0.0 4.395 8.013 False
0_3197015 99.4199 32.4046 22.9573 19.7387 42.696 7940.0649 31.392 0.011711 0.0 0.0 1.0 1.0 1.816 0.0 -0.0 3.206 0.0 0.0 3.878 6.752 False
0_3222286 72.4718 21.9861 18.44 15.2911 33.7311 12349.4043 29.439 0.014823 0.0 0.0 1.0 1.0 2.255 -0.0 -0.0 3.787 0.0 -0.0 4.266 7.809 False
0_3222459 65.2506 20.1548 16.7393 14.2377 30.977 5786.127 22.753 0.016141 0.0 0.0 1.0 1.0 2.497 0.0 0.0 4.444 0.0 -0.0 4.448 8.155 False
0_3264608 68.0215 21.2114 17.442 14.7472 32.1892 13730.4033 29.219 0.015533 0.0 0.0 1.0 1.0 2.279 0.0 -0.0 3.857 0.0 -0.0 4.371 7.985 False
0_3279193 72.1376 22.5205 18.3392 15.423 33.7622 9830.4922 27.795 0.014809 0.0 0.0 1.0 1.0 2.26 0.0 -0.0 3.871 0.0 -0.0 4.274 7.769 False
0_3325855 95.1025 27.9316 22.2944 18.2655 40.5599 6874.707 29.081 0.012327 0.0 0.0 1.0 1.0 2.0 0.0 0.0 3.494 0.0 0.0 3.922 7.039 False
0_3341273 91.8997 27.0412 22.0708 17.8492 39.92 11739.9199 32.951 0.012525 0.0 0.0 1.0 1.0 1.987 -0.0 -0.0 3.328 0.0 0.0 3.955 7.133 False
0_3367383 93.579 28.7417 22.2949 18.4161 40.711 10824.5742 32.768 0.012282 0.0 0.0 1.0 1.0 1.929 0.0 -0.0 3.273 0.0 -0.0 3.936 7.01 False
0_3372013 73.696 24.2274 18.4728 16.0038 34.4766 5611.8672 24.471 0.014503 0.0 0.0 1.0 1.0 2.241 0.0 0.0 4.027 0.0 0.0 4.243 7.591 False
0_3523424 68.5302 22.3618 17.4275 15.0775 32.504999999999995 5360.1162 23.14 0.015382 0.0 0.0 1.0 1.0 2.368 0.0 -0.0 4.268 0.0 0.0 4.361 7.865 False
0_3534676 81.4473 26.3081 20.2141 17.0524 37.26649999999999 12682.1025 31.952 0.013417 0.0 0.0 1.0 1.0 2.029 -0.0 0.0 3.432 0.0 -0.0 4.099 7.314 False
0_3556964 96.3695 29.6301 22.0535 18.9093 40.9628 4043.4888 25.613 0.012206 0.0 0.0 1.0 1.0 1.968 0.0 -0.0 3.629 0.0 -0.0 3.914 6.923 False
0_3574282 64.435 20.5024 16.5376 14.2647 30.802300000000002 4916.9307 21.74 0.016233 0.0 0.0 1.0 1.0 2.502 -0.0 0.0 4.53 -0.0 -0.0 4.472 8.144 False
0_3615346 35.1919 30.7945 3.5412 3.5286 7.0698 11712.4531 46.116 0.92393 70.2667 49.7322 0.999 0.9981 276.0 -0.7682 -15.53 130.8 -85.46 -20.99 6.361 7.096 True
0_3630595 81.2807 25.0348 20.0072 16.7324 36.739599999999996 7072.6704 27.212 0.013609 0.0 0.0 1.0 1.0 2.153 -0.0 -0.0 3.76 0.0 -0.0 4.104 7.4 False
0_3684305 79.1362 24.1462 18.8035 16.3794 35.182900000000004 1479.1005 17.763 0.014211 0.0 0.0 1.0 1.0 2.342 0.0 0.0 4.667 0.0 -0.0 4.154 7.48 False
0_3698832 70.8637 22.759 18.0753 15.3727 33.448 12218.9883 29.19 0.014949 0.0 0.0 1.0 1.0 2.215 0.0 -0.0 3.776 0.0 0.0 4.302 7.779 False
0_3745924 101.7602 32.0773 23.4648 19.7382 43.203 10115.0049 33.685 0.011573 0.0 0.0 1.0 1.0 1.804 0.0 -0.0 3.108 0.0 -0.0 3.854 6.755 False
0_3779777 41.4777 35.7261 4.9385 5.1041 10.0426 5274.7246 68.141 0.95016 27.7577 92.2923 0.9998 0.9991 244.0 1.863 7.564 108.2 -28.76 22.76 5.65 6.3 True
0_3783436 27.9478 11.3929 3.3295 3.085 6.4145 10575.8457 11.944 0.59193 62.737 189.2278 0.7563 0.9764 9.83 -3.523 -4.021 158.9 29.29 17.66 7.68 13.66 True
0_3857165 87.6127 26.4381 21.3428 17.4784 38.821200000000005 11285.0977 31.954 0.01288 0.0 0.0 1.0 1.0 2.024 -0.0 -0.0 3.408 0.0 -0.0 4.009 7.221 False
0_3927982 40.3724 34.8287 4.7922 4.7886 9.5808 638.9588 5.5028 0.12526 32.569 56.5194 0.9999 0.9983 243.2 1.084 -4.351 120.0 21.98 18.9 5.76 6.423 True
1_57743 91.0671 28.2263 21.5663 18.1624 39.7287 6388.6504 28.118 0.012585 0.0 0.0 1.0 1.0 2.002 0.0 -0.0 3.546 -0.0 0.0 3.97 7.062 False
1_92440 80.7464 24.2838 19.7621 16.462 36.2241 5013.6987 24.655 0.013803 0.0 0.0 1.0 1.0 2.23 0.0 0.0 3.985 0.0 0.0 4.115 7.46 False
1_100119 68.4887 22.0404 17.3315 15.0192 32.350699999999996 3960.5537 21.35 0.015456 0.0 0.0 1.0 1.0 2.419 0.0 0.0 4.451 0.0 -0.0 4.364 7.887 False
1_106664 77.8023 23.7668 18.9215 16.1379 35.0594 2606.3564 20.411 0.014262 0.0 0.0 1.0 1.0 2.33 0.0 0.0 4.405 0.0 0.0 4.171 7.538 False
1_156525 32.1199 32.0298 4.1405 3.9425 8.083 4595.7241 9.1805 0.40149 52.4797 60.5172 0.9992 0.9957 179.7 3.648 11.79 100.8 -5.194 25.74 6.845 6.863 True
1_197058 87.904 29.0187 21.1761 18.2159 39.392 7888.1079 29.503 0.012693 0.0 0.0 1.0 1.0 1.959 -0.0 0.0 3.443 0.0 -0.0 4.008 7.048 False
1_204138 73.7279 24.1367 18.6054 15.9271 34.5325 7987.0952 26.812 0.014479 0.0 0.0 1.0 1.0 2.208 -0.0 -0.0 3.866 0.0 -0.0 4.241 7.607 False
1_219590 63.5126 19.6916 15.8809 13.7604 29.6413 1301.6661 15.128 0.023768 0.0 3.4514 1.0 1.0 2.726 0.0 0.0 7.574 -1.479 -0.6168 4.511 8.231 False
1_220232 78.966 23.5889 19.7693 16.1886 35.9579 12480.167 30.958 0.013905 0.0 0.0 1.0 1.0 2.155 -0.0 -0.0 3.598 0.0 0.0 4.14 7.551 False
1_238150 62.1516 19.0904 16.0708 13.1847 29.255499999999998 7764.4058 23.515 0.040897 0.0 4.9779 1.0 1.0 2.555 -0.0 -0.0 8.604 -2.112 -0.4608 4.54 8.363 False
1_243847 119.551 37.4532 25.8742 21.9007 47.7749 12591.1328 38.425 0.010466 0.0 0.0 1.0 1.0 1.609 0.0 0.0 2.759 -0.0 -0.0 3.72 6.407 False
1_245024 45.6604 20.913 16.9864 9.9022 26.8886 9.6722 1619.4 0.99997 0.0 60.0402 1.0 -0.7149 0.1378 -0.07451 -0.0 31.53 1.874 0.07072 5.289 9.572 False
1_271033 78.2356 25.2473 19.4347 16.5793 36.013999999999996 7140.9482 26.886 0.013883 0.0 0.0 1.0 1.0 2.152 0.0 0.0 3.786 -0.0 -0.0 4.156 7.434 False
1_281548 33.7848 33.7447 4.5641 4.4281 8.9922 8103.8965 11.392 0.38999 69.0218 96.2794 0.9951 0.9978 121.0 0.2795 -22.31 134.3 15.57 -14.18 6.576 6.582 True
1_384703 62.1231 19.1566 15.9044 13.1922 29.096600000000002 3431.7593 19.038 0.049429 0.0 6.7354 1.0 1.0 2.681 0.0 0.0 8.391 -1.031 -2.222 4.545 8.347 False
1_412837 99.498 30.8917 23.0852 19.3232 42.4084 9082.9902 32.311 0.01179 0.0 0.0 1.0 1.0 1.856 0.0 0.0 3.21 0.0 0.0 3.875 6.835 False
1_421810 67.7043 21.9958 17.1902 14.9242 32.1144 4269.3936 21.642 0.015569 0.0 0.0 1.0 1.0 2.42 0.0 0.0 4.433 0.0 -0.0 4.384 7.916 False
1_431578 77.1757 23.8698 18.9703 16.147 35.1173 3699.2053 22.31 0.014238 0.0 0.0 1.0 1.0 2.291 -0.0 0.0 4.213 0.0 -0.0 4.179 7.547 False
1_450066 27.1027 22.1939 13.2563 4.3202 17.5765 1002.7571 284.01 0.99282 25.0954 113.2535 0.9564 0.6494 14.32 -2.793 5.842 62.83 -17.74 -1.278 7.875 9.704 True
1_468983 72.3479 22.2231 18.0862 15.3358 33.422000000000004 3595.6226 21.342 0.01496 0.0 0.0 1.0 1.0 2.408 0.0 -0.0 4.424 0.0 0.0 4.275 7.777 False
1_523743 56.9395 16.4532 14.7837 10.7192 25.5029 13424.8525 24.393 0.072318 0.0 9.7149 1.0 0.9998 2.711 0.0 0.0 24.73 -1.211 -3.521 4.73 8.877 False
1_535062 62.6782 20.1229 16.2036 13.8969 30.100500000000004 10060.0996 25.678 0.028949 0.0 3.2688 1.0 1.0 2.414 -0.0 -0.0 4.283 1.157 0.3689 4.523 8.243 False
1_550796 61.5868 19.4277 15.7757 13.286 29.061700000000002 2986.5706 18.357 0.035016 0.0 0.708 1.0 1.0 2.674 -0.0 0.0 9.44 -0.1145 -0.02424 4.563 8.337 False
1_601801 65.6628 20.9401 16.8647 14.4826 31.347299999999997 7170.9863 24.258 0.01595 0.0 0.0 1.0 1.0 2.414 0.0 -0.0 4.259 0.0 -0.0 4.435 8.071 False
1_624231 115.5652 33.3113 25.3398 20.6424 45.9822 10522.7939 35.629 0.010874 0.0 0.0 1.0 1.0 1.742 0.0 -0.0 2.972 0.0 -0.0 3.746 6.612 False
1_649045 67.3433 21.517 17.0732 14.788 31.8612 3802.03 20.891 0.015693 0.0 0.0 1.0 1.0 2.459 0.0 -0.0 4.535 -0.0 -0.0 4.394 7.962 False
1_714946 96.1874 29.7691 21.9799 18.935 40.9149 3755.3083 25.12 0.01222 0.0 0.0 1.0 1.0 1.968 0.0 -0.0 3.658 -0.0 -0.0 3.917 6.916 False
1_764488 96.7012 30.4639 22.8791 18.9987 41.8778 12717.457 34.885 0.01194 0.0 0.0 1.0 1.0 1.849 0.0 -0.0 3.12 0.0 -0.0 3.901 6.886 False
1_764685 96.6731 28.4136 22.3282 18.4932 40.8214 5073.6045 27.044 0.012248 0.0 0.0 1.0 1.0 2.004 0.0 0.0 3.594 0.0 -0.0 3.909 6.993 False
1_781718 78.2872 23.6679 19.6369 16.1466 35.783500000000004 13671.6943 31.577 0.013973 0.0 0.0 1.0 1.0 2.143 0.0 0.0 3.564 0.0 0.0 4.152 7.561 False
1_783586 88.834 28.5603 21.4588 18.1142 39.573 10359.5186 31.735 0.012635 0.0 0.0 1.0 1.0 1.948 -0.0 0.0 3.341 0.0 -0.0 3.994 7.069 False
1_877848 107.752 33.3999 24.0302 20.4287 44.4589 6963.9233 31.282 0.011246 0.0 0.0 1.0 1.0 1.779 0.0 -0.0 3.164 0.0 -0.0 3.806 6.647 False
1_882463 29.1755 21.2735 15.334 3.5804 18.9144 7402.6387 475.56 0.9918 22.6252 158.5964 0.9983 0.6486 10.23 -7.445 -1.036 73.9 18.88 -1.652 7.368 9.902 True
1_917759 112.9579 33.576 25.1834 20.5661 45.7495 13009.0215 37.478 0.010929 0.0 0.0 1.0 1.0 1.723 0.0 -0.0 2.902 -0.0 0.0 3.762 6.614 False
1_928819 74.3819 24.1216 18.7488 15.9927 34.7415 8813.8887 27.621 0.014392 0.0 0.0 1.0 1.0 2.191 0.0 0.0 3.803 0.0 -0.0 4.227 7.592 False
1_934070 76.2074 23.3134 19.2077 15.9041 35.1118 13637.5723 31.117 0.01424 0.0 0.0 1.0 1.0 2.164 0.0 0.0 3.613 0.0 -0.0 4.19 7.627 False
1_943780 32.4317 30.1422 4.1278 3.2977 7.4254999999999995 10480.3506 35.703 0.89437 78.4702 97.6612 0.9988 0.9775 63.32 24.45 5.328 72.24 17.61 4.432 6.792 7.226 True
1_960210 58.0112 17.9737 15.0247 11.7235 26.748199999999997 4392.3188 18.978 0.039648 0.0 17.5235 1.0 0.9999 2.761 0.0 -0.0 23.0 5.378 -3.811 4.688 8.641 False
1_969245 146.9749 40.3545 28.2425 23.4936 51.7361 13811.9209 41.753 0.0096644 0.0 0.0 1.0 1.0 1.504 -0.0 0.0 2.564 -0.0 -0.0 3.595 6.209 False
1_969438 80.5075 24.76 20.0078 16.6035 36.6113 10381.7822 29.942 0.013657 0.0 0.0 1.0 1.0 2.122 -0.0 -0.0 3.603 0.0 -0.0 4.115 7.436 False
1_992172 66.4982 20.6012 16.6598 14.4553 31.115099999999998 1894.4368 17.235 0.016069 0.0 0.0 1.0 1.0 2.602 0.0 -0.0 5.048 0.0 -0.0 4.422 8.058 False
1_999482 67.2653 20.8273 17.2615 14.579 31.840500000000002 10649.6064 27.154 0.015703 0.0 0.0 1.0 1.0 2.353 0.0 0.0 4.025 -0.0 0.0 4.391 8.041 False
1_1000984 68.0918 21.6295 17.3584 14.8582 32.2166 6083.0684 23.737 0.01552 0.0 0.0 1.0 1.0 2.39 0.0 -0.0 4.254 0.0 0.0 4.371 7.938 False
1_1002294 59.3409 18.5167 15.375 12.3027 27.6777 11299.5469 24.877 0.064964 0.0 8.8349 1.0 1.0 2.548 0.0 -0.0 12.79 3.495 1.516 4.637 8.534 False
1_1028615 60.9502 18.8614 15.4994 12.7441 28.243499999999997 2149.9692 16.546 0.040585 0.0 5.6164 1.0 1.0 2.768 0.0 -0.0 14.26 1.728 -1.782 4.589 8.416 False
1_1047719 83.4027 26.0048 20.1458 17.1472 37.293000000000006 4469.8091 24.483 0.013407 0.0 0.0 1.0 1.0 2.147 0.0 0.0 3.903 0.0 -0.0 4.075 7.295 False
1_1052670 82.9931 25.7038 20.4026 17.0041 37.4067 8850.1875 29.211 0.013367 0.0 0.0 1.0 1.0 2.092 0.0 -0.0 3.602 0.0 -0.0 4.076 7.33 False
1_1060003 92.3646 29.2605 22.0896 18.4978 40.5874 11437.9893 33.169 0.012319 0.0 0.0 1.0 1.0 1.905 -0.0 -0.0 3.238 0.0 0.0 3.95 6.992 False
1_1060566 54.7651 53.8931 14.492 13.4963 27.988300000000002 1515.8975 15.085 0.030857 0.0 5.3755 1.0 1.0 5.362 -0.0 0.0 8.771 -2.356 1.316 4.816 4.859 True
1_1075224 93.9041 28.4925 21.7736 18.4558 40.2294 4303.2632 25.665 0.012429 0.0 0.0 1.0 1.0 2.015 0.0 0.0 3.677 -0.0 -0.0 3.94 7.012 False
1_1102953 99.4586 29.4834 23.2759 18.9252 42.2011 10896.2783 33.707 0.011848 0.0 0.0 1.0 1.0 1.889 -0.0 -0.0 3.193 0.0 -0.0 3.874 6.915 False
1_1104089 28.3742 27.7664 3.7424 3.0433 6.7857 6253.4097 134.22 0.98386 147.7559 49.3812 0.0534 -0.9275 68.75 -17.83 8.008 19.9 -10.95 2.038 7.567 7.738 True
1_1149376 131.589 36.9982 26.4763 22.3316 48.807900000000004 7011.1738 33.602 0.010244 0.0 0.0 1.0 1.0 1.636 0.0 0.0 2.924 0.0 -0.0 3.662 6.381 False
1_1150560 72.197 23.9835 18.3616 15.7593 34.1209 11491.7832 29.172 0.014654 0.0 0.0 1.0 1.0 2.166 0.0 0.0 3.724 -0.0 -0.0 4.272 7.654 False
1_1167543 94.5938 31.2105 22.3022 19.146 41.4482 8598.5723 31.334 0.012063 0.0 0.0 1.0 1.0 1.861 0.0 0.0 3.26 0.0 -0.0 3.926 6.86 False
1_1208666 89.08 28.8993 21.6332 18.1781 39.8113 13585.5869 34.168 0.012559 0.0 0.0 1.0 1.0 1.909 0.0 -0.0 3.216 0.0 0.0 3.989 7.049 False
1_1215553 104.8995 33.1497 23.9571 20.1715 44.128600000000006 10705.5508 34.727 0.011331 0.0 0.0 1.0 1.0 1.761 0.0 -0.0 3.028 0.0 0.0 3.826 6.679 False
1_1265210 105.026 32.1754 24.1089 19.8674 43.976299999999995 12322.292 35.89 0.01137 0.0 0.0 1.0 1.0 1.781 0.0 -0.0 3.013 0.0 -0.0 3.824 6.73 False
1_1273879 70.3609 22.3856 17.6674 15.2499 32.9173 3592.8071 21.103 0.01519 0.0 0.0 1.0 1.0 2.403 0.0 0.0 4.446 -0.0 0.0 4.32 7.81 False
1_1320342 78.3526 25.8487 19.6098 16.7099 36.3197 11509.7324 30.578 0.013767 0.0 0.0 1.0 1.0 2.068 0.0 0.0 3.537 0.0 -0.0 4.151 7.395 False
1_1340924 96.2872 29.2892 21.9062 18.8284 40.7346 3140.7891 23.937 0.012275 0.0 0.0 1.0 1.0 1.997 0.0 0.0 3.76 0.0 -0.0 3.917 6.94 False
1_1348271 86.5036 27.5416 21.0692 17.688 38.7572 10721.8291 31.517 0.012901 0.0 0.0 1.0 1.0 1.989 0.0 -0.0 3.396 0.0 0.0 4.025 7.162 False
1_1368045 66.1133 20.5104 16.4256 14.3916 30.8172 1358.5309 15.743 0.016225 0.0 0.0 1.0 1.0 2.643 0.0 0.0 5.283 0.0 -0.0 4.436 8.072 False
1_1396737 67.6978 21.7738 17.1993 14.8849 32.0842 4483.7007 21.896 0.015584 0.0 0.0 1.0 1.0 2.422 0.0 -0.0 4.416 0.0 0.0 4.383 7.931 False
1_1438561 87.7465 27.7193 21.2462 17.8249 39.0711 9298.8994 30.571 0.012797 0.0 0.0 1.0 1.0 1.995 0.0 0.0 3.435 0.0 -0.0 4.009 7.134 False
1_1450891 73.9522 24.0118 18.6592 15.9211 34.580299999999994 9009.7734 27.681 0.014459 0.0 0.0 1.0 1.0 2.195 0.0 0.0 3.808 -0.0 0.0 4.236 7.608 False
1_1489370 34.1518 29.9752 3.3394 3.24 6.5794 1214.1389 5.0448 0.22585 89.9015 85.8655 0.9982 0.995 293.0 0.2424 17.62 169.8 3.975 30.03 6.508 7.261 True
1_1650820 78.065 23.7859 19.5259 16.1756 35.701499999999996 9587.5869 28.788 0.014005 0.0 0.0 1.0 1.0 2.184 -0.0 0.0 3.724 0.0 0.0 4.157 7.551 False
1_1680950 78.7855 25.4567 19.4974 16.6594 36.156800000000004 6802.3696 26.633 0.013829 0.0 0.0 1.0 1.0 2.147 0.0 0.0 3.794 0.0 -0.0 4.146 7.409 False
1_1779461 64.0421 20.3178 16.2813 14.1804 30.4617 2594.6716 18.355 0.016414 0.0 0.0 1.0 1.0 2.601 0.0 -0.0 4.935 0.0 -0.0 4.488 8.167 False
1_1779994 37.9214 12.5873 9.2534 4.0905 13.343899999999998 70.0956 146.46 0.99498 20.8468 117.5944 0.9823 -0.9082 2.756 1.846 3.943 54.91 6.411 0.8693 5.979 11.79 True
1_1793766 70.5246 22.3315 17.9854 15.2369 33.2223 12027.3867 28.922 0.01505 0.0 0.0 1.0 1.0 2.24 0.0 0.0 3.813 0.0 -0.0 4.31 7.823 False
1_1805953 75.0854 22.9306 18.8311 15.7368 34.5679 6458.6353 25.398 0.014464 0.0 0.0 1.0 1.0 2.287 0.0 -0.0 4.014 -0.0 0.0 4.214 7.668 False
1_1847522 31.3014 31.2571 3.738 3.6621 7.4001 8665.7158 30.267 0.8775 83.6733 89.7026 0.9937 0.8406 84.76 2.001 20.29 62.19 35.2 15.94 6.998 7.008 True
1_1858555 69.8951 22.523 17.8778 15.2288 33.1066 13851.665 29.913 0.015103 0.0 0.0 1.0 1.0 2.205 0.0 -0.0 3.746 -0.0 0.0 4.324 7.822 False
1_1900361 61.0954 18.847 15.758 12.8176 28.5756 6358.7959 21.935 0.033341 0.0 6.188 1.0 0.9999 2.609 0.0 0.0 12.52 0.6711 -2.5 4.577 8.426 False
1_1911615 65.1819 20.7432 16.7146 14.393 31.1076 5499.5918 22.535 0.016073 0.0 0.0 1.0 1.0 2.467 0.0 0.0 4.431 0.0 -0.0 4.45 8.1 False
1_1914586 130.5205 37.9162 26.6114 22.4827 49.0941 8945.2939 35.926 0.010185 0.0 0.0 1.0 1.0 1.603 -0.0 0.0 2.818 0.0 -0.0 3.665 6.35 False
1_1932481 64.6567 20.3054 16.4818 14.229 30.7108 3187.4485 19.44 0.016281 0.0 0.0 1.0 1.0 2.575 0.0 0.0 4.795 0.0 0.0 4.468 8.151 False
1_2076567 92.6252 28.6475 22.0136 18.3485 40.3621 8903.6006 30.973 0.012388 0.0 0.0 1.0 1.0 1.953 0.0 0.0 3.368 -0.0 0.0 3.949 7.026 False
1_2077662 108.4622 32.5932 24.536 20.1378 44.6738 11302.5664 35.518 0.011192 0.0 0.0 1.0 1.0 1.77 0.0 -0.0 3.01 0.0 0.0 3.796 6.686 False
1_2106963 79.2601 25.4796 19.5544 16.7174 36.2718 6143.6616 26.009 0.013785 0.0 0.0 1.0 1.0 2.155 0.0 -0.0 3.832 0.0 -0.0 4.139 7.399 False
1_2130618 61.805 56.7982 18.2253 14.7315 32.9568 3622.4575 21.137 0.010647 0.0 0.0 1.0 1.0 4.043 0.0 0.0 4.527 0.04306 0.0 4.533 4.727 True
1_2135642 84.3508 27.2856 20.6747 17.5017 38.1764 10522.3389 31.017 0.013097 0.0 0.0 1.0 1.0 2.004 0.0 -0.0 3.436 0.0 0.0 4.055 7.205 False
1_2153073 68.5893 21.2857 17.584 14.8227 32.4067 12513.9189 28.675 0.015429 0.0 0.0 1.0 1.0 2.291 0.0 -0.0 3.886 -0.0 -0.0 4.356 7.961 False
1_2160035 80.3347 25.0442 19.9907 16.6751 36.665800000000004 11095.5361 30.495 0.013637 0.0 0.0 1.0 1.0 2.1 0.0 0.0 3.56 0.0 -0.0 4.117 7.419 False
1_2161710 61.9048 19.7105 16.0154 13.4841 29.499499999999998 10810.6045 25.76 0.033342 0.0 1.3209 1.0 1.0 2.435 -0.0 -0.0 6.714 -0.3044 0.01956 4.548 8.313 False
1_2174164 84.8013 26.6204 20.1496 17.4322 37.5818 3141.5952 22.537 0.013304 0.0 0.0 1.0 1.0 2.144 -0.0 -0.0 4.022 0.0 -0.0 4.058 7.23 False
1_2196464 57.0095 18.4014 22.2433 12.7593 35.0026 12438.0928 965.79 0.9918 0.0 68.7709 1.0 -0.1874 0.3424 -0.03592 0.0 32.5 4.826 -1.959 4.702 10.17 False
1_2261651 57.9717 18.1556 15.0031 11.8334 26.8365 5093.7988 19.779 0.049405 0.0 10.3986 1.0 0.9999 2.727 0.0 0.0 20.04 -3.291 2.555 4.69 8.622 False
1_2275216 105.6777 31.8754 24.1811 19.8039 43.985 11655.541 35.382 0.011368 0.0 0.0 1.0 1.0 1.797 -0.0 0.0 3.042 0.0 0.0 3.818 6.744 False
1_2361021 30.5074 11.2231 5.2014 3.0394 8.2408 76.0584 100.96 0.99467 65.0895 133.2384 0.7645 -0.091 11.48 5.84 7.527 72.23 -20.12 2.823 7.092 13.52 True
1_2372681 88.0181 28.3294 21.4125 18.0056 39.4181 13094.5566 33.597 0.012685 0.0 0.0 1.0 1.0 1.933 -0.0 -0.0 3.259 0.0 -0.0 4.003 7.095 False
1_2375114 60.7371 19.2402 15.5973 12.9987 28.596 3548.2183 18.938 0.039899 0.0 3.174 1.0 1.0 2.673 -0.0 0.0 11.21 1.382 -0.4014 4.592 8.391 False
1_2428217 81.4347 25.4072 20.1377 16.8462 36.9839 9117.8584 29.188 0.013519 0.0 0.0 1.0 1.0 2.106 0.0 -0.0 3.618 0.0 -0.0 4.1 7.374 False
1_2429579 100.7688 30.7299 23.4632 19.286 42.7492 12038.2344 34.925 0.011696 0.0 0.0 1.0 1.0 1.835 -0.0 0.0 3.101 0.0 -0.0 3.861 6.836 False
1_2472268 77.1379 24.0747 19.4045 16.1942 35.598699999999994 12604.9268 30.818 0.014045 0.0 0.0 1.0 1.0 2.134 0.0 -0.0 3.593 -0.0 0.0 4.173 7.546 False
1_2556597 67.1025 20.4157 17.2194 14.4875 31.7069 9427.3535 26.233 0.015769 0.0 0.0 1.0 1.0 2.393 0.0 0.0 4.111 0.0 -0.0 4.395 8.079 False
1_2631980 92.6255 27.9354 22.1267 18.1538 40.2805 10328.8105 32.114 0.012413 0.0 0.0 1.0 1.0 1.963 0.0 0.0 3.334 0.0 0.0 3.947 7.068 False
1_2649559 72.9537 22.264 18.0287 15.3652 33.3939 2482.5486 19.44 0.014973 0.0 0.0 1.0 1.0 2.443 0.0 -0.0 4.626 -0.0 0.0 4.265 7.754 False
1_2652740 59.555 18.3561 15.3956 12.2357 27.6313 6160.4653 21.329 0.08723 0.0 10.6699 1.0 0.9999 2.696 0.0 0.0 11.86 -1.013 2.905 4.631 8.536 False
1_2709470 94.0961 30.0994 22.4062 18.8161 41.2223 11576.3115 33.663 0.012129 0.0 0.0 1.0 1.0 1.871 0.0 -0.0 3.185 0.0 0.0 3.929 6.926 False
1_2730984 59.6285 18.3831 15.4427 12.2489 27.6916 7318.3013 22.236 0.056389 0.0 14.0157 1.0 1.0 2.642 0.0 -0.0 15.37 6.16 -0.3396 4.627 8.533 False
1_2737074 73.6564 22.7446 18.435 15.5842 34.0192 4765.1562 23.226 0.014698 0.0 0.0 1.0 1.0 2.34 -0.0 0.0 4.209 -0.0 0.0 4.245 7.712 False
1_2738338 58.2452 18.1874 14.856 11.8877 26.7437 1909.6534 15.426 0.055567 0.0 16.8932 1.0 0.9999 2.861 0.0 0.0 21.93 -6.528 3.245 4.686 8.592 False
1_2765577 96.9553 29.6955 22.3019 18.9163 41.218199999999996 4905.3667 27.022 0.012131 0.0 0.0 1.0 1.0 1.953 0.0 0.0 3.539 0.0 0.0 3.906 6.916 False
1_2790183 77.0876 24.8138 18.9693 16.4209 35.3902 4080.8792 23.011 0.014128 0.0 0.0 1.0 1.0 2.233 0.0 0.0 4.101 0.0 0.0 4.18 7.479 False
1_2794697 61.7464 25.813 28.5616 13.1755 41.7371 5693.354 5135.7 0.99898 0.0 35.8871 1.0 -0.7703 0.1317 -0.01523 -0.0 14.31 -3.643 -0.1914 4.554 8.037 False
1_2908320 62.4253 19.8439 15.9296 13.6959 29.625500000000002 2547.6423 17.894 0.023996 0.0 4.6475 1.0 1.0 2.649 -0.0 0.0 7.481 1.309 -1.699 4.537 8.264 False
1_2911691 70.034 22.7546 17.6892 15.3103 32.9995 4630.5522 22.547 0.015152 0.0 0.0 1.0 1.0 2.357 0.0 -0.0 4.29 -0.0 0.0 4.326 7.788 False
